order_id,product_id,quantity,selling_price,discount_pct,seller_id
3774,129,1,862.02,25,9
3775,33,2,41868.16,25,17
3776,113,3,546.11,20,3
3776,114,3,3187.08,30,6
3777,118,1,3222.38,25,40
3777,95,1,1291.02,15,45
3778,153,1,7684.95,5,33
3779,75,1,2554.41,20,49
3780,65,2,25945.33,15,22
3781,194,1,1971.04,15,7
3781,133,1,15183.45,25,12
3782,145,1,10496.9,40,22
3783,116,2,1965.38,30,2
3784,171,1,19173.47,5,39
3784,54,2,42367.54,15,7
3785,63,1,53987.4,15,36
3785,42,2,27615.22,40,23
3786,93,1,2139.14,30,16
3787,188,1,659.38,15,6
3788,179,2,4108.88,40,26
3788,153,2,5324.61,30,5
3789,147,2,9249.72,10,49
3789,25,2,23081.99,20,45
3790,95,1,1441.53,5,36
3791,56,2,36980.25,40,22
3791,50,2,11877.2,25,26
3792,112,2,2539.79,30,33
3793,172,3,16477.7,25,20
3793,130,1,3426.54,10,8
3794,106,1,3933.96,30,29
3795,97,1,1265.2,40,46
3796,38,3,47162.08,40,40
3796,20,3,37497.14,15,6
3797,68,3,23034.46,30,14
3797,88,2,5073.51,20,4
3798,16,3,50481.73,25,37
3799,35,1,30028.51,5,8
3799,56,1,48886.65,25,33
3800,151,3,11012.83,5,49
3801,95,3,1198.88,30,1
3802,160,2,3425.55,20,23
3802,21,3,71466.76,5,28
3803,132,1,3995.77,30,3
3803,8,2,19336.46,30,1
3804,108,1,1175.99,30,34
3804,197,1,1238.66,15,13
3805,62,1,19202.6,20,27
3806,51,1,21699.39,5,12
3806,31,2,27833.32,25,23
3807,148,3,3051.49,30,6
3808,153,3,7477.43,5,25
3809,61,2,29386.36,30,25
3810,82,3,532.62,40,45
3810,95,2,1447.42,10,37
3811,7,1,59404.91,5,37
3811,108,1,1603.7,5,34
3812,170,3,6154.64,25,14
3812,99,1,4363.76,15,19
3813,168,3,3401.5,10,18
3814,1,2,42239.43,5,38
3815,51,1,13850.11,40,22
3815,8,1,15277.78,40,23
3816,111,1,688.94,30,48
3816,144,3,4133.72,30,35
3817,77,2,945.46,20,39
3818,142,2,7650.94,5,45
3818,175,3,3167.86,10,26
3819,9,3,27954.86,40,22
3819,173,1,10549.57,30,19
3820,95,3,1420.05,5,13
3821,132,3,4594.58,20,42
3822,128,3,1598.49,40,29
3822,174,1,11960.01,25,24
3823,174,2,12041.0,30,33
3823,11,3,25514.24,25,17
3824,37,1,28237.21,40,38
3824,132,3,5574.97,10,44
3825,199,3,1178.14,25,35
3825,52,3,44564.68,25,39
3826,50,1,11869.54,20,31
3827,193,1,448.19,25,6
3828,146,3,14380.02,15,42
3828,53,1,36989.17,25,45
3829,142,1,7567.33,5,5
3829,186,2,1018.25,5,38
3830,4,1,13322.0,25,21
3830,26,3,25694.28,20,16
3831,127,1,4738.1,15,3
3832,78,3,2436.24,40,47
3832,198,1,1566.84,30,48
3833,130,1,2950.3,25,7
3833,73,2,3453.3,15,44
3834,180,2,9794.38,40,37
3835,111,2,798.47,10,6
3835,170,3,6517.17,25,46
3836,16,1,46203.35,30,5
3836,34,2,42981.93,15,8
3837,128,1,1621.77,40,28
3838,132,1,4142.38,30,15
3838,10,2,33236.92,40,39
3839,174,1,12887.07,20,27
3840,183,2,1636.12,30,37
3840,164,1,18475.72,10,4
3841,57,1,11410.62,20,45
3842,87,3,2595.61,30,24
3842,119,1,999.01,30,16
3843,100,2,1647.78,10,33
3844,73,1,3052.08,25,26
3844,6,2,23456.68,25,48
3845,81,3,3677.83,40,13
3846,88,3,4580.57,25,47
3847,42,3,29810.59,25,34
3847,60,1,44449.38,20,26
3848,46,1,32504.61,20,6
3848,48,2,71255.15,5,30
3849,96,1,3467.84,15,38
3850,147,3,10338.11,5,33
3850,96,2,3038.53,15,22
3851,184,1,423.6,15,24
3851,64,2,12757.84,5,41
3852,51,3,18128.31,15,9
3852,199,2,1208.52,30,34
3853,146,1,17020.0,5,35
3854,159,3,3414.39,10,5
3855,81,1,5499.43,10,50
3855,185,1,761.82,30,17
3856,126,1,3419.97,10,34
3856,28,2,41155.3,40,19
3857,36,2,63397.56,10,47
3857,16,2,61623.8,10,9
3858,4,1,13859.71,15,8
3859,78,1,3638.45,10,20
3859,120,2,1342.22,40,42
3860,96,3,3667.42,10,22
3861,123,1,4964.31,10,31
3862,14,2,20559.34,20,48
3862,160,2,3056.2,30,42
3863,179,2,5199.77,25,12
3863,112,2,3179.56,10,42
3864,4,3,14379.43,15,29
3864,159,2,2465.8,30,40
3865,181,1,1576.45,20,26
3865,130,1,3493.47,5,2
3866,128,1,1773.26,40,21
3866,92,1,2525.19,5,41
3867,37,1,47479.43,10,31
3868,180,3,16133.96,10,24
3869,54,3,37169.93,15,49
3870,55,2,46952.9,5,8
3871,104,3,3585.34,20,48
3871,79,2,1484.65,20,44
3872,11,1,22172.45,25,32
3872,184,2,311.9,40,38
3873,31,2,29551.97,20,24
3874,62,1,19196.22,20,38
3875,83,2,3800.86,25,42
3876,3,2,12958.88,10,12
3876,104,3,3786.92,15,12
3877,183,3,2125.23,10,25
3877,115,2,699.75,25,5
3878,89,3,5288.97,15,2
3878,166,2,23908.16,5,45
3879,136,3,3867.82,5,17
3879,16,3,55003.48,15,10
3880,44,2,58019.11,20,18
3880,156,2,13520.3,5,14
3881,80,2,2117.35,30,35
3881,118,1,4218.94,5,8
3882,18,1,31991.86,30,34
3882,113,1,532.03,20,42
3883,74,2,2925.76,25,38
3883,190,2,1278.7,20,19
3884,178,3,7189.23,5,16
3885,82,2,779.99,15,27
3886,55,2,28462.39,40,22
3887,88,2,4435.91,30,43
3887,8,2,19092.88,30,47
3888,122,3,3920.94,15,29
3889,87,1,3524.74,5,14
3889,125,1,3691.17,15,13
3890,39,1,46837.14,25,31
3891,28,1,48498.74,25,41
3892,98,3,1392.48,5,29
3892,94,2,3858.14,30,24
3893,84,2,3931.99,30,7
3894,111,1,786.9,20,21
3894,79,3,1341.66,20,10
3895,40,3,37985.97,10,33
3895,7,1,51902.5,5,12
3896,108,3,1419.29,20,19
3897,97,1,1357.45,40,22
3898,186,3,981.89,5,18
3899,116,2,2544.4,5,15
3899,15,1,41814.63,5,37
3900,100,3,1674.74,10,47
3900,16,3,41765.53,30,24
3901,11,3,21669.56,30,26
3901,30,3,37575.74,15,44
3902,70,2,18318.09,20,43
3902,65,2,21161.8,30,38
3903,9,1,30422.46,25,44
3904,126,3,3099.12,5,26
3904,106,1,5661.12,5,10
3905,31,2,26692.27,25,45
3905,97,3,1717.46,25,31
3906,8,3,23888.15,10,22
3906,21,3,62130.88,15,18
3907,46,2,35214.34,15,3
3908,21,1,59683.71,20,44
3909,43,3,32610.14,25,10
3910,130,1,3080.1,20,37
3910,76,3,4858.99,5,11
3911,125,2,3136.78,30,50
3912,171,2,15433.19,25,34
3912,196,1,1160.65,5,34
3913,9,2,31153.34,25,42
3914,54,1,41233.92,10,34
3915,54,2,38760.45,15,30
3916,135,2,15590.5,30,2
3916,48,2,52870.2,25,17
3917,141,2,9907.01,40,17
3917,29,1,38379.53,20,46
3918,84,2,3982.97,25,41
3918,64,3,11559.46,20,13
3919,34,2,52313.88,5,8
3920,157,1,13077.88,30,48
3920,98,1,1103.37,25,5
3921,170,3,7238.64,15,49
3921,68,1,30424.63,5,19
3922,51,2,20974.17,10,32
3922,159,2,3350.05,5,43
3923,3,2,8799.34,40,14
3923,44,2,42735.65,40,16
3924,102,2,2657.69,40,43
3924,102,2,3629.78,15,1
3925,22,3,49152.75,20,38
3926,193,3,369.89,40,26
3926,48,2,66277.57,5,44
3927,20,3,36729.61,10,32
3928,155,1,23139.76,10,46
3928,149,2,21004.79,10,5
3929,34,1,51519.02,10,39
3930,19,2,18638.7,40,36
3930,123,1,4371.52,15,25
3931,42,3,34886.6,15,11
3931,134,1,15817.72,5,34
3932,150,1,10430.01,30,36
3932,73,3,2452.3,40,4
3933,121,1,1004.4,30,33
3934,91,3,1245.35,20,41
3935,134,2,16350.73,5,26
3935,139,2,15280.16,20,2
3936,62,1,12530.32,40,4
3936,37,2,42215.26,10,32
3937,169,2,14481.38,5,2
3937,159,3,2957.62,10,10
3938,23,1,12191.62,10,17
3938,121,2,1228.55,20,19
3939,149,3,17338.38,20,12
3940,147,2,5855.81,40,21
3940,107,1,2999.22,30,48
3941,102,3,3373.33,25,47
3942,37,2,37630.52,20,49
3943,132,3,4866.16,25,6
3944,162,2,12216.28,30,43
3945,151,1,8326.49,25,33
3946,68,3,24087.85,20,2
3947,113,2,610.34,15,10
3948,48,2,63968.23,10,31
3949,126,1,2542.32,30,15
3949,181,1,1763.87,10,31
3950,81,1,5344.67,5,23
3951,101,3,2280.04,40,40
3952,146,2,16219.41,5,29
3953,87,1,2547.83,25,45
3953,103,2,2256.21,40,12
3954,28,1,51784.03,20,15
3954,185,3,756.61,40,1
3955,83,3,3835.46,20,10
3955,191,2,225.53,30,20
3956,132,1,5913.56,10,6
3957,117,1,5196.21,5,10
3958,138,2,3670.08,15,17
3959,199,1,1119.18,30,27
3960,17,2,31786.21,40,25
3960,108,2,1319.64,25,42
3961,153,2,6091.02,20,25
3962,190,1,1252.68,15,12
3963,147,3,9187.64,15,46
3963,176,2,9888.9,30,7
3964,189,1,403.95,15,18
3965,76,1,4691.33,10,39
3966,51,2,13139.71,40,8
3966,70,2,20682.57,10,46
3967,48,2,46063.24,30,44
3968,184,2,348.49,25,38
3969,172,3,20644.24,10,47
3970,114,1,4459.03,5,14
3970,9,1,37803.94,15,43
3971,187,2,725.55,30,36
3972,61,2,35900.38,15,11
3973,54,2,39368.97,10,48
3973,82,2,685.13,30,42
3974,58,3,45931.2,5,5
3974,155,3,21479.14,20,44
3975,51,2,14819.99,30,49
3976,180,2,16483.73,10,23
3977,164,3,21227.88,10,41
3978,78,2,3404.78,25,7
3978,147,3,10081.89,5,10
3979,139,3,15133.63,25,9
3979,186,2,759.74,30,17
3980,45,2,13483.18,5,33
3981,147,1,7524.15,30,44
3981,165,1,21307.33,10,33
3982,76,3,3990.37,15,39
3982,83,3,4441.74,5,16
3983,56,2,53114.89,10,34
3984,120,2,2242.97,5,45
3984,111,2,823.91,15,7
3985,62,2,18529.17,20,15
3985,193,3,542.3,20,43
3986,21,2,57620.57,20,9
3986,2,3,30492.83,40,27
3987,62,1,12656.83,40,5
3987,136,3,3865.11,5,50
3988,160,2,3031.51,25,50
3988,110,1,802.72,15,29
3989,142,1,8016.5,5,28
3990,166,2,17409.02,30,25
3991,81,3,5103.83,20,48
3991,177,2,17434.66,5,17
3992,156,3,12754.24,10,10
3993,116,2,2518.45,15,22
3994,27,1,28752.85,10,28
3994,139,2,13104.85,25,47
3995,33,2,46922.33,15,25
3995,113,3,526.54,25,27
3996,23,1,9001.15,30,17
3996,193,3,565.71,10,4
3997,174,1,13893.55,15,47
3997,166,1,18519.74,25,21
3998,49,1,15612.92,25,8
3999,125,1,2652.56,40,33
3999,80,2,2036.34,30,13
4000,159,1,3008.78,20,38
4000,199,2,1318.25,15,30
4001,181,3,1655.4,15,43
4001,183,3,2262.03,10,42
4002,178,1,6583.52,10,27
4002,129,1,662.86,40,32
4003,112,1,3460.15,15,24
4004,89,3,4958.86,15,13
4004,13,3,38373.1,25,28
4005,129,3,947.38,15,50
4005,138,1,4406.94,5,27
4006,181,3,1406.15,30,10
4006,161,1,17632.26,10,18
4007,57,2,11301.13,30,6
4007,31,1,33222.11,15,17
4008,80,1,2343.54,20,47
4008,100,2,1563.38,25,10
4009,127,1,3501.76,40,17
4009,95,3,1312.7,20,11
4010,6,2,24969.07,20,13
4010,111,1,683.94,20,25
4011,147,2,7019.89,30,39
4011,166,3,15962.05,30,1
4012,197,3,1390.86,5,7
4012,125,1,2407.61,40,11
4013,27,3,29078.96,5,24
4013,183,1,1748.17,25,48
4014,145,1,14749.06,10,10
4015,23,3,11925.39,5,49
4015,2,3,47800.45,5,12
4016,189,2,310.3,30,6
4017,46,3,31080.83,15,40
4017,95,1,1148.41,25,21
4018,178,1,5692.25,20,40
4019,123,2,3748.04,25,45
4019,73,1,4063.95,10,19
4020,54,3,40178.77,15,16
4021,88,3,5992.42,10,5
4021,183,3,2108.33,5,19
4022,76,1,3658.15,20,6
4023,104,2,3033.91,30,43
4024,149,1,15743.19,30,3
4024,145,2,17915.02,5,16
4025,175,3,3242.09,10,31
4025,53,3,46034.32,10,19
4026,195,2,1375.23,30,46
4027,26,3,17269.28,40,41
4028,172,2,17445.05,25,2
4028,43,1,35127.14,20,15
4029,163,3,4409.46,5,43
4029,170,3,8283.96,5,2
4030,61,3,34596.32,20,35
4031,2,3,27620.95,40,50
4031,172,2,19595.37,15,23
4032,92,2,2586.32,5,28
4033,156,3,11702.11,15,42
4034,178,3,5459.38,25,12
4034,145,2,10018.92,40,45
4035,170,1,7072.37,15,11
4036,15,1,34546.98,15,15
4037,67,1,22481.62,25,21
4038,168,3,2333.77,40,13
4039,36,2,56265.91,25,34
4039,88,3,4014.03,40,16
4040,7,3,52811.51,10,25
4041,134,2,14033.73,15,12
4042,195,3,1291.16,40,19
4043,178,3,5458.06,25,20
4044,61,2,31822.24,30,36
4045,190,1,1010.13,30,12
4045,29,3,36482.21,30,41
4046,174,2,13400.52,25,20
4046,80,3,2181.16,20,32
4047,15,1,25654.03,40,24
4047,177,2,14178.56,10,36
4048,44,3,55542.34,20,7
4049,158,1,10937.08,40,40
4049,65,3,24717.12,25,48
4050,147,1,9978.16,10,5
4051,2,2,43476.24,5,45
4052,164,1,20945.26,5,32
4053,39,3,43294.41,25,49
4054,115,2,946.69,5,21
4054,40,1,31191.55,30,28
4055,127,3,4164.34,30,49
4056,54,1,44151.71,10,45
4057,27,2,19594.93,40,30
4057,137,3,16309.08,10,40
4058,74,1,3318.29,10,27
4058,55,2,32941.81,30,20
4059,144,3,4840.34,15,12
4059,102,2,3010.36,25,23
4060,154,2,21541.12,5,47
4061,77,2,1147.22,10,5
4061,195,2,1326.58,40,29
4062,195,3,2030.03,10,36
4062,90,2,5143.81,15,27
4063,80,2,2426.25,15,32
4063,170,3,5819.14,30,21
4064,83,3,3966.85,15,8
4065,102,3,3300.76,25,30
4066,72,1,623.84,25,22
4066,165,2,14639.56,40,1
4067,106,2,3071.98,40,33
4067,43,2,32143.92,25,28
4068,159,1,2810.78,25,23
4068,13,2,41712.1,20,50
4069,178,2,4954.1,30,41
4070,130,1,3647.55,5,24
4071,37,2,29690.05,40,49
4071,162,1,11337.39,25,41
4072,47,1,36878.02,40,22
4073,144,1,3960.08,30,1
4074,68,2,20404.4,40,45
4074,35,2,22521.11,30,32
4075,76,2,2848.98,40,33
4076,162,2,15118.43,10,6
4076,173,2,9345.29,40,39
4077,187,2,751.83,30,35
4078,85,3,1052.44,25,33
4079,111,2,748.34,15,38
4080,37,3,36833.15,30,9
4080,174,1,15298.29,5,21
4081,17,1,42411.69,15,36
4082,64,1,11379.91,15,50
4082,156,1,8289.1,40,28
4083,145,3,10960.14,40,35
4084,81,1,3453.35,40,43
4085,155,2,24248.86,5,49
4085,159,2,3210.56,15,42
4086,8,2,23242.19,15,46
4087,68,2,21606.66,30,44
4088,44,1,63113.39,10,6
4088,5,3,27602.95,40,44
4089,132,3,5031.34,20,12
4090,70,1,19237.96,25,37
4090,114,2,3219.53,30,12
4091,80,2,2964.48,5,8
4091,156,3,11733.26,15,4
4092,195,1,1354.0,40,30
4092,114,2,4605.43,5,38
4093,24,2,59889.28,5,43
4093,55,2,43954.77,10,49
4094,143,2,14420.82,15,14
4094,199,3,1276.15,25,24
4095,125,3,3093.62,20,30
4096,35,3,33600.26,5,27
4097,100,3,1708.41,15,37
4097,154,2,13690.4,40,2
4098,128,1,2394.77,10,28
4099,91,3,1158.66,25,5
4100,94,3,4127.12,25,38
4100,29,2,39372.55,15,22
4101,50,2,11627.3,30,36
4101,109,1,2196.76,25,13
4102,152,1,8438.08,25,45
4102,189,3,269.74,40,31
4103,29,3,27246.73,40,36
4104,31,1,28089.64,20,47
4105,172,1,18343.76,15,11
4105,61,2,33675.5,20,11
4106,172,1,16029.34,25,30
4107,198,2,1459.16,30,39
4107,131,3,7193.06,40,32
4108,50,1,13996.59,5,44
4109,47,2,53777.51,15,4
4110,82,3,565.42,40,8
4111,107,3,3905.59,5,17
4112,75,3,2654.44,25,10
4113,4,3,13802.61,15,46
4114,35,1,23479.6,30,18
4115,139,3,17841.92,10,50
4116,62,2,20825.91,10,32
4117,9,1,32353.75,30,15
4117,171,3,12718.32,30,31
4118,128,1,2350.52,15,15
4119,60,3,48623.58,10,27
4120,21,2,55324.58,25,41
4121,158,3,16110.58,15,27
4121,104,1,3159.58,20,12
4122,163,2,3511.22,25,4
4123,28,2,35333.96,40,9
4124,111,3,800.19,15,19
4124,171,2,13584.88,25,14
4125,30,3,28462.64,30,49
4126,12,1,39930.59,15,41
4126,66,2,20654.12,30,39
4127,7,1,58778.61,5,38
4127,135,3,17454.17,25,19
4128,92,3,2259.23,25,18
4128,72,3,748.08,15,48
4129,120,3,2260.15,5,10
4129,74,2,3502.72,15,32
4130,174,2,14431.58,20,7
4131,146,3,13658.22,15,17
4132,84,2,4645.51,15,7
4132,108,2,1347.69,25,45
4133,75,2,2843.56,10,48
4134,77,2,1012.04,25,25
4134,157,1,17567.41,5,15
4135,143,1,11236.58,25,19
4135,26,2,23571.17,25,15
4136,88,3,5363.32,10,17
4136,125,2,3979.7,10,32
4137,189,2,386.73,10,8
4137,42,1,34339.73,15,17
4138,184,3,427.23,15,14
4139,48,2,59287.16,10,19
4140,38,2,68279.91,5,3
4140,154,2,16411.31,20,31
4141,173,2,13925.84,10,4
4142,117,1,5089.09,10,14
4142,25,3,22917.03,25,1
4143,164,2,16134.58,25,30
4144,107,1,3383.57,25,15
4145,198,2,1614.83,30,50
4145,16,3,47437.84,25,36
4146,136,1,3301.68,25,8
4147,47,1,45865.86,30,36
4147,144,2,3681.12,30,16
4148,106,1,3971.94,25,17
4149,87,2,2781.52,15,13
4149,145,2,10950.47,40,44
4150,33,1,32762.96,40,41
4150,145,1,15086.09,10,44
4151,199,3,1042.85,40,13
4151,9,3,31399.21,30,2
4152,58,2,41778.84,10,8
4152,76,1,3407.4,25,42
4153,196,2,937.6,25,11
4153,62,3,16646.42,20,37
4154,35,1,24622.23,25,6
4155,154,1,12163.99,40,5
4155,29,3,35857.51,30,37
4156,121,1,1339.57,15,49
4157,46,2,28979.0,25,3
4157,161,2,13974.3,25,5
4158,22,3,49525.11,25,6
4159,28,2,59329.64,5,28
4159,28,1,50428.26,15,35
4160,6,1,25864.75,20,49
4160,16,3,61767.94,10,8
4161,100,2,1754.23,15,9
4162,7,1,33709.02,40,3
4163,193,2,544.69,15,35
4163,62,2,21855.74,10,38
4164,116,1,2203.78,25,41
4164,69,3,45718.38,20,24
4165,13,1,28783.71,40,12
4166,138,1,2623.64,40,11
4167,35,1,23525.42,25,22
4167,170,1,7777.92,10,34
4168,14,2,19222.62,20,10
4169,93,2,2168.34,30,3
4170,143,1,14872.56,10,47
4170,40,1,26144.82,40,37
4171,87,3,2827.91,20,49
4171,97,1,2055.68,5,15
4172,95,3,1627.42,5,23
4172,53,2,33235.01,30,25
4173,41,2,45370.19,15,14
4173,112,2,2807.83,30,28
4174,43,3,41406.19,5,27
4175,78,2,3733.42,15,42
4175,92,2,1815.05,40,49
4176,76,1,4323.67,15,47
4177,67,2,22779.98,20,10
4177,137,2,14735.62,20,4
4178,159,2,2302.1,30,42
4179,75,3,3066.0,10,49
4180,28,1,48036.25,20,28
4181,61,3,41971.35,5,37
4181,25,3,22434.59,30,50
4182,72,2,695.59,15,12
4182,6,3,18756.84,40,44
4183,157,3,11603.14,40,4
4183,141,3,16838.5,10,2
4184,135,3,18092.35,15,46
4184,129,1,995.51,15,42
4185,163,2,3635.26,25,36
4185,115,3,685.72,30,37
4186,67,2,27514.54,10,9
4186,162,3,12332.29,30,38
4187,55,3,35211.0,20,25
4187,84,3,4339.56,20,26
4188,16,2,45552.25,30,45
4188,111,1,864.01,10,31
4189,195,1,1937.25,5,33
4190,113,3,538.54,25,34
4190,67,1,20714.54,25,24
4191,174,2,16034.56,5,11
4192,119,1,1354.66,5,22
4193,3,1,11560.65,25,47
4194,157,2,17393.28,5,42
4194,197,2,1285.51,5,36
4195,53,1,45143.6,10,12
4195,97,1,2139.3,5,5
4196,74,2,3607.41,5,20
4197,41,3,41613.1,30,46
4197,74,3,2928.76,20,5
4198,84,1,3326.09,40,34
4198,185,1,729.37,40,15
4199,11,1,18779.05,40,5
4199,49,1,18915.41,20,3
4200,159,1,2853.19,20,30
4201,152,3,7001.12,40,4
4201,179,2,4705.85,30,15
4202,107,1,3130.94,25,37
4203,126,2,3577.25,5,20
4204,5,3,30773.08,30,26
4205,121,1,940.51,30,19
4205,119,1,1347.31,10,4
4206,162,3,13673.3,20,44
4206,191,3,303.08,5,5
4207,135,1,21679.94,5,22
4208,128,1,2428.32,10,4
4209,34,1,40615.69,20,47
4210,158,2,12677.2,30,3
4211,32,3,20051.91,30,5
4212,145,2,17375.79,5,13
4212,2,2,36260.79,25,25
4213,17,1,40952.41,15,3
4213,21,2,60085.87,10,6
4214,191,2,259.81,20,10
4215,198,3,1745.28,25,9
4215,162,1,14558.62,10,25
4216,17,1,47574.28,10,32
4217,65,3,27101.23,15,20
4217,10,3,35948.23,30,11
4218,184,3,300.92,40,6
4219,84,3,4817.35,15,17
4220,89,2,5017.33,10,40
4220,76,2,4548.7,10,10
4221,56,2,56720.59,5,16
4221,169,3,11156.99,25,30
4222,128,3,2785.89,10,8
4222,1,1,33100.18,30,10
4223,158,1,16965.05,5,41
4224,116,3,2365.46,20,28
4224,72,3,849.07,10,20
4225,142,2,6626.38,25,1
4225,16,2,59404.18,10,3
4226,179,2,4169.67,40,38
4227,194,1,2283.08,5,28
4227,162,3,13309.5,20,11
4228,157,1,14361.65,30,39
4228,11,3,25186.78,20,17
4229,153,2,6882.48,15,21
4229,164,2,18271.43,20,33
4230,120,3,2156.44,10,30
4230,177,2,14418.0,10,41
4231,43,3,40892.11,10,30
4231,163,3,4216.96,20,12
4232,38,1,46748.79,40,50
4233,110,2,697.78,25,21
4233,162,1,13898.78,15,19
4234,110,2,740.57,15,45
4234,166,1,24902.26,5,4
4235,40,1,42597.95,10,42
4236,107,3,3664.04,10,21
4236,142,1,8036.66,10,36
4237,64,2,13281.93,10,20
4238,100,3,1847.68,10,27
4238,199,3,1149.24,30,49
4239,94,2,4600.85,15,50
4239,155,1,15385.66,40,41
4240,180,3,14329.3,10,40
4241,163,3,2919.44,40,30
4242,94,2,4990.76,5,44
4243,80,1,2625.96,15,6
4244,163,1,4011.5,15,25
4245,157,1,18442.29,5,18
4246,140,3,16651.09,15,30
4246,10,1,39161.31,25,37
4247,164,1,17246.14,20,24
4247,191,1,195.14,40,39
4248,17,3,40070.07,25,3
4248,24,1,38168.03,40,4
4249,76,1,3654.58,20,15
4249,125,1,3027.58,30,15
4250,86,3,1657.13,20,26
4250,165,3,21622.62,5,27
4251,98,1,990.82,40,13
4252,107,1,4124.27,5,48
4252,23,1,11662.4,5,20
4253,87,3,2064.97,40,15
4253,122,2,2793.23,40,6
4254,111,2,780.58,10,47
4255,97,2,2154.78,5,43
4256,51,3,14673.51,30,33
4256,130,1,3110.67,15,48
4257,177,3,14740.99,15,35
4258,14,3,19650.86,20,23
4258,67,3,26213.77,15,16
4259,87,3,2949.54,20,9
4259,42,2,31168.47,25,42
4260,145,3,15995.93,10,36
4260,74,2,3857.95,5,22
4261,39,1,45551.75,15,8
4261,163,3,4624.51,5,38
4262,115,2,836.26,15,34
4262,54,3,46885.5,5,37
4263,113,3,554.08,20,46
4263,33,2,34527.07,40,48
4264,61,2,33102.45,30,37
4265,9,3,40267.04,10,48
4266,189,1,272.57,40,23
4266,169,3,10497.05,30,12
4267,117,3,5203.83,5,32
4268,92,2,1934.74,30,11
4269,9,1,33140.23,30,8
4269,30,2,33102.86,20,5
4270,171,2,15484.39,20,14
4271,76,3,3977.53,15,37
4272,87,3,3001.4,10,28
4273,141,1,16833.05,5,31
4273,60,3,54549.89,10,21
4274,179,3,6883.98,5,43
4274,15,2,24635.39,40,23
4275,85,1,1202.16,20,28
4276,157,2,11001.09,40,28
4277,32,1,26635.33,5,28
4278,141,3,12555.0,30,27
4279,143,1,13199.8,20,19
4279,124,1,2197.77,20,22
4280,36,3,44830.36,40,4
4280,192,1,492.48,20,23
4281,176,1,11944.9,25,42
4282,189,3,261.18,40,26
4282,71,1,1890.35,40,19
4283,53,1,37104.66,20,7
4284,80,1,1704.08,40,2
4284,33,3,36768.89,30,7
4285,184,2,422.27,10,16
4286,190,3,1354.92,10,8
4286,38,3,41636.98,40,39
4287,103,1,3497.45,5,6
4287,113,1,540.34,25,48
4288,21,3,57332.44,15,42
4288,175,2,1973.67,40,21
4289,8,2,16480.27,40,1
4290,173,2,13416.33,20,49
4290,75,3,2839.22,20,8
4291,26,1,25629.9,10,33
4291,52,1,54021.1,10,49
4292,181,1,1529.42,20,28
4293,119,3,1254.97,20,45
4293,15,1,23257.69,40,30
4294,6,3,28035.42,20,30
4294,110,2,633.19,30,3
4295,5,2,35736.54,20,33
4295,21,2,55942.2,20,4
4296,89,1,3422.8,40,48
4296,66,2,21717.32,30,32
4297,17,3,33671.9,30,12
4297,193,1,488.13,25,17
4298,132,2,3747.4,40,14
4298,100,1,1711.35,5,4
4299,2,2,32034.29,30,33
4300,136,1,2984.36,30,36
4301,123,3,3613.14,25,6
4302,144,3,4211.73,25,7
4303,25,2,17314.1,40,27
4304,120,2,1554.5,30,48
4305,27,1,28391.93,20,33
4306,176,3,11095.06,20,21
4306,34,3,47626.15,15,20
4307,176,3,10578.16,25,34
4308,104,2,4202.32,5,28
4309,126,1,2015.59,40,13
4309,158,2,15453.3,25,50
4310,30,2,23958.62,40,16
4311,174,1,15209.67,15,28
4311,88,1,5353.38,20,40
4312,17,3,45002.66,15,6
4312,112,2,3285.39,15,49
4313,99,3,4258.02,10,14
4314,25,2,21074.47,30,50
4314,50,1,9380.75,40,27
4315,74,1,3913.21,5,8
4316,52,2,41699.31,20,19
4317,152,3,10079.69,20,27
4317,84,2,4910.13,15,29
4318,180,2,13411.5,25,21
4318,37,3,32215.1,40,8
4319,56,3,61313.06,5,40
4319,195,2,1673.19,25,9
4320,121,1,1320.4,15,18
4320,15,1,35789.14,10,14
4321,196,2,956.18,25,43
4321,181,2,1604.3,20,43
4322,177,1,10324.14,40,48
4322,69,2,61841.1,5,19
4323,79,1,1526.87,10,6
4324,68,1,18721.09,40,6
4325,35,3,26068.14,25,40
4325,115,2,551.24,40,27
4326,183,1,1483.06,40,50
4327,162,1,15640.24,10,4
4327,55,2,39301.09,20,25
4328,66,1,18985.52,30,20
4328,176,2,11242.07,20,36
4329,192,1,410.8,30,50
4330,4,3,15501.64,15,14
4331,160,1,2505.45,40,48
4332,123,3,3866.06,20,48
4333,176,1,14723.67,5,47
4334,21,1,55265.54,20,43
4335,112,2,2658.08,25,45
4335,69,3,51339.64,20,31
4336,135,3,19921.97,15,36
4336,129,3,920.79,25,41
4337,120,3,2116.65,5,45
4337,75,1,2489.14,25,39
4338,107,3,4234.69,5,5
4338,97,3,2097.23,10,38
4339,164,3,21932.02,5,46
4340,138,3,4174.62,10,42
4341,196,3,1043.79,20,32
4342,134,3,13568.02,25,28
4342,147,2,9253.34,5,34
4343,48,2,58512.02,10,25
4344,82,2,750.05,15,9
4345,11,2,28925.47,15,47
4346,58,2,34728.2,25,14
4347,154,2,19145.68,10,24
4347,183,3,1610.36,30,41
4348,8,2,19650.33,30,35
4349,194,3,2013.72,15,46
4350,53,2,40000.72,20,34
4350,18,3,36625.36,20,10
4351,126,1,2314.92,30,25
4351,51,2,17979.17,20,22
